GalID,RAJ2000,DEJ2000,z,X,Y,Z,Grp,Ngal,pred_cc,pred_louvain,pred_leiden,weighted_degree,clustering_coeff
144310,247.06079,8.40708,0.03413,-57.83994419339112,-136.6653353680257,21.93269921625603,4151,21.0,8067,8099,5349,0.25055095243692405,0.11265013111381489
165753,247.14674,8.46681,0.03229,-54.54314828871763,-129.41613779809936,20.905787409560165,4151,21.0,8064,8096,452,1.133392323806583,0.2138262373376514
185260,247.19119,8.26389,0.03112,-52.511995529207056,-124.86735142593695,19.67427095492179,4151,21.0,8068,8100,5350,0.23076768491852293,0.13677581701482203
208588,246.92485,8.47205,0.03398,-57.900733953818495,-135.90968032616908,22.00461734034742,4151,21.0,8067,8099,5349,0.26681912132192276,0.11265013111381489
283352,247.18645,8.53485,0.03224,-54.360117525855166,-129.23204872320454,21.040168331033566,4151,21.0,8064,8096,452,0.9834326776254136,0.2138262373376514
317852,246.93762,8.72977,0.033,-56.17631524633545,-131.9435215919249,22.02024472866424,4151,21.0,8064,8096,452,0.12952387516998615,0.0
358617,247.30118,8.58678,0.03395,-56.93978514739135,-136.12681257251458,22.28085952062823,4151,21.0,8067,8099,5349,0.17235265222518137,0.11265013111381489
437758,247.1595,8.26096,0.03137,-53.00069602447935,-125.83461232467316,19.824160002732178,4151,21.0,8068,8100,5350,0.26841469190162925,0.13677581701482203
510580,247.33461,8.46833,0.03257,-54.58393757536644,-130.70882474221347,21.089422743253323,4151,21.0,8064,8096,452,0.2531422919323263,0.034435268831469294
532612,247.13043,8.48422,0.03126,-52.84952610413459,-125.29795628951308,20.285207852698843,4151,21.0,8068,8100,5350,0.33901303305607955,0.13677581701482203
547315,247.29261,8.55876,0.03165,-53.13428487122243,-126.97559221713625,20.715470066724468,4151,21.0,8064,8096,452,0.05101722264575288,0.0
8287,234.74732,8.09032,0.04132,-103.60419789211008,-146.58200169593587,25.51563919502427,4152,3.0,8069,8101,9330,0.572207076466316,0.0
20880,234.78132,8.09052,0.04127,-103.39311676966906,-146.46768381588734,25.485693713421547,4152,3.0,8069,8101,9330,0.572207076466316,0.0
153649,234.91298,8.17045,0.04173,-104.17272603933147,-148.2941970504567,26.019769427597442,4152,3.0,8070,8102,20796,0.0,0.0
8288,255.97096,31.4991,0.03364,-30.56514841088137,-122.32595377050232,77.26333241508537,4153,17.0,8071,8103,330,0.5250504810140967,0.08010707729559283
8682,256.03635,31.48398,0.03293,-29.79321876240605,-119.81785777646718,75.6128377251471,4153,17.0,8071,8103,330,0.34942156080029324,0.0
17858,255.95061,31.18724,0.03366,-30.728339296528812,-122.79360645369651,76.62105889303074,4153,17.0,8071,8103,330,0.8707870906507648,0.06698567954512567
19708,255.9582,30.82603,0.0339,-31.046700647402503,-124.1356371003177,76.35779812461587,4153,17.0,8071,8103,330,0.5911356124808149,0.19154741800274064
20201,256.0703,31.0624,0.03383,-30.66473398444766,-123.63557758320202,76.72754965854422,4153,17.0,8071,8103,330,1.152852605989072,0.07418071630715002
23930,255.91507,31.43326,0.03174,-28.984861606242617,-115.52216138210623,72.79563102981137,4153,17.0,8072,8104,20797,0.0,0.0
34465,256.11637,30.74021,0.03438,-31.162873835404962,-126.0777913810509,77.23567319278217,4153,17.0,4822,4853,5351,0.30294478279659864,0.10309067333521797
49220,256.08761,30.7224,0.03453,-31.367069045026764,-126.63101074666028,77.52932872953502,4153,17.0,4822,4853,5351,0.27145937655734587,0.10309067333521797
60250,255.97783,31.40994,0.03209,-29.18135532065479,-116.84739318402573,73.54321819370973,4153,17.0,8073,8105,20798,0.0,0.0
167615,255.92201,30.8446,0.03338,-30.645535694808018,-122.20365653941711,75.23668274747028,4153,17.0,8074,8106,20799,0.0,0.0
168569,256.04685,30.96721,0.03409,-30.98040974171327,-124.68989737735599,77.09910653446059,4153,17.0,8071,8103,330,0.35768693860019707,0.09405139840783376
303420,255.82624,31.48718,0.03343,-30.686736949680384,-121.50677216245074,76.75877600462967,4153,17.0,8071,8103,330,0.31538790496978364,0.050680600966085516
309370,255.95464,30.99551,0.03486,-31.87003157397134,-127.39397493739823,78.8909682212331,4153,17.0,8075,8107,20800,0.0,0.0
360886,255.91286,31.29496,0.03401,-31.09152195947038,-123.89822758047683,77.65161907554747,4153,17.0,8071,8103,330,0.6655026013897624,0.06174063558021912
397425,256.00588,30.97899,0.03382,-30.821662840111866,-123.6730055217555,76.5195886528967,4153,17.0,8071,8103,330,1.1615083780238173,0.08702800678907749
527669,255.93304,31.45507,0.03318,-30.244575799399477,-120.70325063344492,76.11956034643988,4153,17.0,8071,8103,330,0.15199442267556135,0.0
584390,255.81548,31.45794,0.0339,-31.147551482593055,-123.23392072656566,77.76437598816396,4153,17.0,8071,8103,330,0.6117451625901311,0.05216949666112772
8289,242.0881,28.47869,0.05039,-90.77869120672216,-171.36503761977454,105.19909148844177,4154,38.0,8076,8108,259,1.6050873593125532,0.0998025488917699
15068,241.49476,28.43532,0.05087,-93.45753922426817,-172.089840892858,106.04072372290037,4154,38.0,8077,8109,521,0.1317565966977212,0.07232508199968109
34116,242.3696,28.77201,0.05096,-90.68678122389265,-173.24387038693945,107.37696462797342,4154,38.0,8078,8110,20801,0.0,0.0
36317,242.00206,28.62965,0.05044,-90.99459509198279,-171.15078787742772,105.81328159795892,4154,38.0,8076,8108,259,1.6924298476147719,0.12140781580434314
40005,241.8228,28.60747,0.05153,-93.50279918381511,-174.54873218875812,107.99490405729412,4154,38.0,8077,8109,521,0.17200909094017566,0.0
50806,242.07669,28.3431,0.05173,-93.31709273564212,-176.07206370274565,107.4905188842386,4154,38.0,8077,8109,521,0.3634692675932358,0.03122142277711135
50841,242.20284,28.46129,0.0504,-90.46795987149996,-171.6083717714803,105.16080387786148,4154,38.0,8076,8108,259,1.5873002468522013,0.1543343072813427
70747,242.12596,28.43463,0.05197,-93.51171679311905,-176.80656788725406,108.30264260365524,4154,38.0,8077,8109,521,0.6190026391761151,0.0
82367,241.86249,28.28098,0.05059,-91.9826377435989,-171.9970693185316,104.93912556539264,4154,38.0,8076,8108,259,0.33577598896507516,0.036905163441330664
85775,241.87941,28.35459,0.05083,-92.29871445510575,-172.71072362013004,105.68254153554797,4154,38.0,8076,8108,259,0.32119054414470016,0.036905163441330664
89429,242.22556,28.59134,0.05052,-90.50080009357146,-171.8358070826039,105.84923548643948,4154,38.0,8076,8108,259,1.5788807999645997,0.15966993675319568
91864,242.02942,28.23196,0.05091,-92.09504039542026,-173.42034174905567,105.42681608749288,4154,38.0,8076,8108,259,0.16480207324681279,0.0
95221,242.34165,28.68415,0.05035,-89.77331500495467,-171.29540163112483,105.81077209690382,4154,38.0,8076,8108,259,0.769745454349913,0.09352056684321337
102889,242.31334,28.80866,0.05137,-91.54661743763224,-174.4692974227507,108.35624243546893,4154,38.0,8079,8111,20802,0.0,0.0
108378,241.86045,28.49674,0.04884,-88.66344169032378,-165.7763565748835,102.0603870062454,4154,38.0,8080,8112,20803,0.0,0.0
127935,242.08886,28.47424,0.05229,-94.16013441803592,-177.7539661711012,109.10019729874612,4154,38.0,8077,8109,521,0.07093516726460357,0.0
132388,242.15593,28.70037,0.05058,-90.7216271145234,-171.74854065968327,106.34322899398272,4154,38.0,8076,8108,259,0.9139816298799032,0.1407624587309581
134109,241.44791,28.44552,0.05141,-94.57038830321181,-173.79999369522645,107.18768056510906,4154,38.0,8077,8109,521,0.26789429918338137,0.0
144879,242.00727,28.65209,0.05042,-90.9239491103219,-171.05543447213427,105.84771830969194,4154,38.0,8076,8108,259,1.622365916180598,0.10788998785150593
145470,241.57658,28.38101,0.05151,-94.418258344768,-174.45243942182964,107.17031503473454,4154,38.0,8077,8109,521,0.2707144747188682,0.0
153701,242.33126,28.38556,0.04933,-88.25641578258148,-168.32677664346065,102.70358279160105,4154,38.0,8081,8113,20804,0.0,0.0
177369,242.12522,28.26399,0.05161,-93.02362835458196,-175.87822203598117,106.96965501563615,4154,38.0,8077,8109,521,0.29413504257499384,0.09366426833133405
221053,241.42258,28.45651,0.05112,-94.11010382473306,-172.77211259295075,106.62822105196211,4154,38.0,8077,8109,521,0.2113765938115483,0.02410836066656036
227224,241.6986,28.30639,0.05027,-91.87444312406645,-170.61936993888946,104.3693184311242,4154,38.0,8082,8114,20805,0.0,0.0
295600,241.74998,28.3242,0.04953,-90.37216153972427,-168.19063090577845,102.91060213431271,4154,38.0,8083,8115,20806,0.0,0.0
299972,241.72956,28.5207,0.05108,-93.05446167314592,-173.03469443626486,106.76598487196487,4154,38.0,8077,8109,521,0.13455038643733563,0.07232508199968109
338821,242.1778,28.34122,0.05041,-90.66337158169146,-171.79700493741382,104.77456487327036,4154,38.0,8076,8108,259,0.8182911813083333,0.16945948198476973
377811,242.06604,28.40935,0.04849,-87.51656484510883,-165.05338800849873,101.05268385668228,4154,38.0,8084,8116,20807,0.0,0.0
389064,241.85527,28.26169,0.04913,-89.39666672893951,-167.11095628061352,101.88261369982762,4154,38.0,8085,8117,20808,0.0,0.0
392983,242.23744,28.58403,0.05045,-90.34762645696898,-171.6312757807156,105.67960996162196,4154,38.0,8076,8108,259,1.7669769971241354,0.17277133066583925
410458,242.08333,28.54734,0.0515,-92.70782100097043,-174.97148446215706,107.72506041296639,4154,38.0,8077,8109,521,0.22610479749013798,0.03122142277711135
428067,241.81768,28.45823,0.05059,-91.96336462364722,-171.63810348934396,105.54202278022967,4154,38.0,8076,8108,259,0.5385314991895389,0.030094390296705294
476853,241.96454,28.49057,0.04815,-87.1332986513957,-163.6295146779115,100.61521474598206,4154,38.0,8086,8118,20809,0.0,0.0
480871,242.27596,28.903,0.05227,-93.16154707876711,-177.2658435045571,110.56063940636446,4154,38.0,8087,8119,20810,0.0,0.0
499877,242.19634,28.50732,0.04999,-89.72104624745624,-170.1447607865287,104.47017327043916,4154,38.0,8076,8108,259,0.15623742556632395,0.0
513135,241.5033,28.44172,0.05053,-92.80939270521193,-170.95711772766126,105.36232287041368,4154,38.0,8076,8108,259,0.07883911730158083,0.0
536457,242.11752,28.42269,0.05203,-93.65496245990579,-177.01431107642318,108.38438152689112,4154,38.0,8077,8109,521,0.6131372825215522,0.0
582785,242.00994,28.46352,0.0501,-90.50788805134322,-170.29184489510368,104.54989117319181,4154,38.0,8076,8108,259,0.2079955935054053,0.0
8291,245.50907,9.88863,0.03288,-59.0376991220876,-129.60077126757471,24.826139079139445,4155,2.0,3062,3091,878,0.17412956965603033,0.10315806060661364
94067,245.6047,9.87137,0.03324,-59.463358605617685,-131.11483443501092,25.05243882836587,4155,2.0,8088,8120,20811,0.0,0.0
8294,184.53532,24.68832,0.02366,-94.42677780913256,-7.490121394090427,43.54449332714204,4156,2.0,370,381,56,0.5802181841090248,0.03754636175740432
412798,184.37088,24.48603,0.02357,-94.24274272435684,-7.203404216919282,43.04633983604409,4156,2.0,370,381,56,0.4144630669415884,0.04357894813869243
8298,143.01884,51.55095,0.03414,-74.53753579238577,56.129644535710135,117.5185737245836,4157,3.0,8089,8121,3698,0.6493727621918114,0.10078558564984097
31521,142.99983,51.38169,0.03388,-74.23081934317084,55.937279872570755,116.35674329190019,4157,3.0,8089,8121,3698,0.12376326890750414,0.12170208156959049
512281,142.7944,51.51892,0.03413,-74.3478023884973,56.4445076632349,117.43227054398747,4157,3.0,8089,8121,3698,0.555150203945772,0.10078558564984097
8302,169.42306,47.0834,0.05398,-158.05999890003696,29.514286864681058,172.93226093106506,4158,7.0,8090,8122,2863,0.16484666518528807,0.13610303839041177
35933,169.25202,46.90578,0.05416,-159.01874074736344,30.184842895727982,173.00044798442102,4158,7.0,8090,8122,2863,0.6272506599885715,0.08970085158692749
64303,169.20495,46.91069,0.05366,-157.53062897579514,30.03646995367707,171.43772738003716,4158,7.0,8091,8123,20812,0.0,0.0
189243,169.41932,46.9761,0.05468,-160.4028688008131,29.962602710253503,174.83997616235183,4158,7.0,8092,8124,20813,0.0,0.0
271917,169.40904,47.0908,0.05434,-159.07094735173837,29.743342537752774,174.09137279977182,4158,7.0,8090,8122,2863,0.1949901586946301,0.09685860783617561
313621,169.08137,46.9313,0.05431,-159.28665871395242,30.727492522194634,173.5455949135158,4158,7.0,8090,8122,2863,0.3505757101638781,0.124053591422706
495880,169.16891,46.99357,0.05412,-158.598563687138,30.34349417700598,173.12196871373192,4158,7.0,8090,8122,2863,0.6245113751029897,0.08815802624276675
8307,117.80129,22.42291,0.04592,-86.7744868769648,164.57347775355862,76.7709211799466,4161,2.0,8093,8125,20814,0.0,0.0
248108,117.77255,22.36684,0.04626,-87.36190528563084,165.88919214972526,77.14959972750381,4161,2.0,8094,8126,13340,0.08882554226531303,0.0
8311,229.50686,38.21701,0.03005,-67.45038658458868,-78.99340539065544,81.78960543101117,4162,2.0,8095,8127,7558,0.40893593731702915,0.15717070158190774
476894,229.62449,38.22943,0.03025,-67.72112574375426,-79.64099777491248,82.35271024774462,4162,2.0,8095,8127,7558,0.222360683554851,0.15717070158190777
8312,216.80741,2.84684,0.03645,-128.04380314739612,-95.81483292888171,7.952648170836628,4163,3.0,8096,8128,5352,0.7248617329848965,0.14477720106565886
211612,216.77097,2.82628,0.03648,-128.211512296134,-95.81318796475102,7.901702114971551,4163,3.0,8096,8128,5352,0.7374888921520231,0.14477720106565886
312262,216.85945,2.97395,0.03672,-128.88171648401777,-96.62457200540946,8.36841551416236,4163,3.0,8096,8128,5352,0.12773265484743246,0.14477720106565886
8318,159.50764,28.15435,0.04256,-154.1842595000889,57.62370020163851,88.089158984818,4165,7.0,8097,8129,5353,0.9696307341736691,0.454521735814642
172179,159.44548,28.14486,0.04219,-152.80885678376296,57.29868152000631,87.30405284286755,4165,7.0,8098,8130,20815,0.0,0.0
225775,159.46439,28.06152,0.04332,-157.00048692737604,58.811320600333694,89.3743487596703,4165,7.0,8099,8131,9331,0.13143234678137983,0.0
296980,159.54638,28.25196,0.04319,-156.33958511163627,58.308773934037404,89.66401639202512,4165,7.0,8099,8131,9331,0.13143234678137983,0.0
349292,159.55313,28.1178,0.04252,-154.13906245126245,57.467377787556984,87.90229272175922,4165,7.0,8097,8129,5353,0.92917734106345,0.454521735814642
369093,159.46727,28.2213,0.04249,-153.79633901247607,57.6022532148978,88.13771506394292,4165,7.0,8097,8129,5353,0.7698098812192915,0.454521735814642
446719,159.37923,28.10747,0.04363,-157.95643193085317,59.43727818674822,90.14260997745933,4165,7.0,8100,8132,20816,0.0,0.0
8319,234.47766,16.31178,0.04332,-105.94393064081503,-148.4054819179041,53.360987992094046,4166,4.0,8101,8133,3003,0.0571799141555871,0.0
28435,234.51365,16.40151,0.04288,-104.73845283728842,-146.91191602093878,53.10719251292047,4166,4.0,8101,8133,3003,0.5032233298844614,0.18516537825934398
89038,234.44738,16.28226,0.04282,-104.82697151763186,-146.67686946617314,52.65853018627844,4166,4.0,8101,8133,3003,0.3985788796968927,0.185165378259344
248647,234.52309,16.37214,0.04304,-105.11679092513793,-147.4939986686407,53.21047764650392,4166,4.0,8101,8133,3003,0.34844755816571693,0.06172179275311467
8320,208.30882,0.44727,0.02542,-98.56807871405016,-53.09301627660761,0.8739972463281189,4167,2.0,8102,8134,20817,0.0,0.0
140999,208.27947,0.44218,0.02592,-100.52273638353898,-54.07946424314897,0.8809422585108272,4167,2.0,8103,8135,20818,0.0,0.0
8324,238.45824,18.34133,0.04638,-100.92756093309838,-164.42968110350583,63.96121984765085,4169,3.0,8104,8136,20819,0.0,0.0
119519,238.46007,18.41074,0.04594,-99.93520753745399,-162.82461823847848,63.592607765698915,4169,3.0,8105,8137,20820,0.0,0.0
551298,238.33708,18.40221,0.04549,-99.31780663738735,-161.04225733977773,62.94832284614759,4169,3.0,8106,8138,7981,0.1125938934229468,0.0
8325,127.0458,10.54067,0.03162,-82.36569782067019,109.12137821785223,25.439420995702708,4170,3.0,8107,8139,9332,0.2826405612183778,0.0
222777,127.16953,10.44772,0.03193,-83.42988284501486,110.03627362269263,25.462946676423105,4170,3.0,8108,8140,20821,0.0,0.0
414379,127.04612,10.47482,0.0315,-82.07356055744748,108.73308012657021,25.187047190413523,4170,3.0,8107,8139,9332,0.2826405612183778,0.0
8330,129.30554,47.19264,0.05291,-99.6563922767538,121.73230230306932,169.84832342260358,4171,10.0,8109,8141,1240,0.36037541032063186,0.0
13724,129.19123,47.36949,0.05333,-99.85798086106068,122.4762520069352,171.6678462080377,4171,10.0,8109,8141,1240,0.3879238129048197,0.0
24109,129.1868,47.37193,0.0531,-99.41879637237189,121.95684246004281,170.9436542698254,4171,10.0,8109,8141,1240,0.17249849847046836,0.0
28136,129.33262,47.151,0.05233,-98.7119864438486,120.46248965744965,167.896759144942,4171,10.0,8110,8142,4054,0.5869462854233393,0.1981162773531234
33098,129.16075,47.35552,0.05234,-97.98958974528333,120.3152925361792,168.48340559148022,4171,10.0,8110,8142,4054,0.5697450491015512,0.1837444416129749
38305,129.2703,47.1417,0.0522,-98.35629246107138,120.2950762958066,167.45969336191294,4171,10.0,8110,8142,4054,0.5530955803318235,0.19028374496751052
73040,129.18624,47.27293,0.05228,-98.08530613785301,120.32345390066992,168.06910277927912,4171,10.0,8110,8142,4054,0.8047556522319941,0.21662409322951817
233832,129.05177,47.36791,0.05192,-96.96311992046007,119.51851057345132,167.1815996996217,4171,10.0,8111,8143,20822,0.0,0.0
243137,129.16529,47.25427,0.05339,-100.13142701174854,122.92522687601952,171.54001483586066,4171,10.0,8109,8141,1240,0.2869391257136319,0.0
452719,129.24942,47.18565,0.05277,-99.29015676130157,121.52759295336065,169.38547081222498,4171,10.0,8109,8141,1240,0.23653798976174834,0.0
8332,170.814,13.39126,0.03968,-167.26768953732375,27.049512446903865,40.33915961904297,4172,3.0,8112,8144,20823,0.0,0.0
26267,170.82286,13.39204,0.03889,-163.97203155061922,26.49054024923763,39.54576230415244,4172,3.0,8113,8145,5354,0.5639622724870138,0.1690313137708191
303719,170.75711,13.38165,0.03883,-163.69800625366653,26.639061116373096,39.455242300815144,4172,3.0,8113,8145,5354,0.5723987852247484,0.1690313137708191
8335,208.67705,65.24431,0.03603,-58.15434833865903,-31.80830636912214,143.7456559322695,4173,3.0,8114,8146,3387,0.32765314846548277,0.0
144142,209.01043,65.29638,0.03639,-58.427059389027505,-32.400553190050005,145.23022744531582,4173,3.0,8114,8146,3387,0.06731876578406036,0.0
184686,208.66452,65.27581,0.0359,-57.884148087601915,-31.644072905746178,143.26774685601808,4173,3.0,8114,8146,3387,0.26649330949604566,0.0
8340,154.40809,6.97116,0.0465,-182.42901091941275,87.37366757540617,24.732699078460936,4174,3.0,8115,8147,20824,0.0,0.0
149849,154.30827,7.05905,0.04539,-177.93917894641712,85.60471355846823,24.45166023304824,4174,3.0,8116,8148,20825,0.0,0.0
253655,154.40945,6.97636,0.0478,-187.47071400045073,89.78290113057577,25.435083020853472,4174,3.0,8117,8149,20826,0.0,0.0
8343,206.10368,5.12534,0.02421,-95.39973477009251,-46.743445949550015,9.528659080315434,4175,5.0,245,256,33,0.5612992616160396,0.19895150721118454
19583,206.17235,4.94209,0.02389,-94.1170611888347,-46.25493240133691,9.068067078511879,4175,5.0,245,256,33,0.20154091094248164,0.0
31882,206.32147,5.37485,0.02388,-93.8931881609591,-46.44869006903993,9.855782651977135,4175,5.0,245,256,33,0.35008286767251656,0.0531873659984966
45572,206.31688,5.15687,0.02419,-95.14221024961677,-47.05709090675535,9.579244466917164,4175,5.0,245,256,33,0.49357100525447706,0.19895150721118454
495860,206.16759,5.11171,0.02479,-97.62044481203677,-47.966642795593486,9.729722361148443,4175,5.0,8118,8150,20827,0.0,0.0
8349,138.46648,50.84268,0.02942,-61.19185534592139,54.20183433641944,100.38212604168615,4177,2.0,3715,3746,883,0.5221871429376836,0.043786310333119784
18554,138.33041,50.73942,0.02914,-60.6195908116103,53.95239785486912,99.28727708516637,4177,2.0,3715,3746,883,0.16597474566983517,0.07457666108012276
8353,197.43801,45.91268,0.02939,-85.84305385166857,-26.964136426728594,92.89152992273617,4179,3.0,238,249,102,0.33146875039749635,0.14932405515865574
346105,197.59551,45.93131,0.02919,-85.1603976823685,-27.007124429820703,92.29283929663121,4179,3.0,238,249,102,0.8382143403929935,0.11081667281474498
528946,197.46093,45.84242,0.02917,-85.3020054220062,-26.831682666102836,92.0914229050882,4179,3.0,238,249,102,0.8405067688418937,0.09229512592649375
8354,162.85521,19.0144,0.0307,-122.00495035295538,37.63805060717228,43.999172297843366,4180,3.0,8119,8151,1024,0.2184323463081799,0.030506054026431237
14958,162.96004,18.74538,0.03054,-121.63717647181909,37.28100002844311,43.17466070427617,4180,3.0,8119,8151,1024,0.10641190695121233,0.0
149362,162.85803,18.84953,0.03097,-123.193453904724,37.99805899065598,44.01249643490089,4180,3.0,8119,8151,1024,0.2740050783253256,0.09151816207929371
8355,167.67793,10.09402,0.04808,-202.58692975597967,44.25284591228996,36.91480373469473,4181,4.0,8120,8152,2508,0.8685855637546659,0.1058743950791337
35360,167.65478,10.05054,0.04806,-202.5130341140044,44.32244020812571,36.74231662451553,4181,4.0,8120,8152,2508,0.8717082489009985,0.3176231852374011
44669,167.62732,10.06116,0.04792,-201.90205639178347,44.29013113458922,36.67483082492329,4181,4.0,8120,8152,2508,0.428550623873611,0.3176231852374011
416756,167.65753,10.12731,0.0484,-203.88258498929346,44.61192877844259,37.2789047059195,4181,4.0,8120,8152,2508,0.06406615663888907,0.0
8357,187.48494,10.61534,0.02545,-109.23535963568962,-14.351899139949396,20.64906152589494,4182,2.0,8121,8153,20828,0.0,0.0
77076,187.60981,10.5166,0.02647,-113.58959320854773,-15.175882752960652,21.273991289512452,4182,2.0,8122,8154,20829,0.0,0.0
8360,163.32062,43.45096,0.02662,-81.51223443995472,24.42287014624543,80.6113908418404,4183,4.0,8123,8155,3504,0.3446481630563423,0.05013020613834352
89838,163.24164,43.41047,0.02637,-80.77209420326258,24.322494621165273,79.79947612446576,4183,4.0,8123,8155,3504,0.26508677050043616,0.1503906184150306
96437,163.41574,43.62362,0.02649,-80.92484561586079,24.100539264669276,80.47500654147838,4183,4.0,8123,8155,3504,0.3930912006036289,0.1503906184150306
356777,163.60246,43.7538,0.02684,-81.88847522431978,24.097268515838714,81.7256720194112,4183,4.0,8123,8155,3504,0.05983661949605102,0.0
8361,167.09625,44.1503,0.05951,-181.82774638506558,41.65663819145362,181.08618437724692,4184,76.0,8124,8156,153,1.6724525926695557,0.16617851453171242
12603,166.9555,43.91662,0.0591,-181.20384167354953,41.982466868193846,179.0992662342285,4184,76.0,8124,8156,153,0.8228194241510899,0.1022920993659389
18897,167.09636,43.96742,0.05706,-174.98489186004966,40.08859034747942,173.16160802077596,4184,76.0,8125,8157,705,0.3676577746399383,0.07303227825310049
25563,166.983,43.91883,0.0589,-180.61271267368076,41.75417930161273,178.50895459466696,4184,76.0,8124,8156,153,0.29872045145140647,0.05164641334792696
25816,167.18335,44.07457,0.05756,-176.23931723333575,40.09445227644479,174.99620885551093,4184,76.0,8126,8158,869,0.7252508502828404,0.18448490405324666
27296,167.11992,44.09967,0.0567,-173.52468594625287,39.67896968530171,172.4953801973893,4184,76.0,8125,8157,705,0.9815163709526498,0.06529727935493743
27560,167.07082,43.91599,0.05691,-174.66440093424526,40.09711938858061,172.55186354599616,4184,76.0,8125,8157,705,0.5373736484108269,0.06259042589695851
44699,167.04668,43.91545,0.05796,-177.8262989901429,40.90186401193202,175.68921374646985,4184,76.0,8126,8158,869,0.2708218595707651,0.0
53683,167.44434,44.07244,0.05697,-174.64294218569464,38.895441868701816,173.2204847961788,4184,76.0,8125,8157,705,0.3716966770170883,0.0805548474812394
57423,167.02502,43.89463,0.05925,-181.775243321837,41.88252132634302,179.47575271066393,4184,76.0,8124,8156,153,1.323833443833595,0.06937862858005675
70365,166.7971,43.79648,0.05915,-181.60362322983798,42.60444284747811,178.8578866372586,4184,76.0,8124,8156,153,0.4377591380968229,0.13541730199201515
79512,167.353,44.18243,0.0577,-176.45770737561608,39.594979968126594,175.75666835375716,4184,76.0,8126,8158,869,0.4194476771543826,0.0880078820214749
84052,166.78901,43.98696,0.05989,-183.24958033239074,43.01788577896414,181.68988894303567,4184,76.0,8124,8156,153,0.13814029348621218,0.0
94520,167.03929,44.02539,0.0594,-181.83864229781437,41.84943898199513,180.34990456541738,4184,76.0,8124,8156,153,1.207729195815306,0.08448765029459486
99514,167.1546,44.18573,0.05942,-181.48992815154062,41.38475919947996,180.93139696900772,4184,76.0,8124,8156,153,1.3562136715915134,0.10919269026680738
130449,167.23546,44.26589,0.05952,-181.6018204793896,41.14074431295982,181.4921933020409,4184,76.0,8124,8156,153,0.9501619415588154,0.14242960238969177
134527,166.927,43.93692,0.05511,-169.0558816591139,39.256565387076826,167.2302181984484,4184,76.0,8127,8159,20830,0.0,0.0
141308,166.95673,43.89526,0.05851,-179.48573852368642,41.580345795072255,177.26791794543936,4184,76.0,8124,8156,153,0.5525515100701603,0.22140421370906085
147758,167.2314,44.09172,0.05749,-176.0104480643313,39.88716671440776,174.8403680072519,4184,76.0,8126,8158,869,0.7127799674360974,0.18162894766365767
172014,166.94276,43.9304,0.05669,-173.86659514823108,40.32326400566803,171.9388384615078,4184,76.0,8125,8157,705,0.5930889549550715,0.08486655231988756
179177,167.12038,44.22023,0.05954,-181.7199261573294,41.55139658001424,181.4038085793984,4184,76.0,8124,8156,153,1.5181772072464157,0.14987403365926077
180658,167.02552,43.96137,0.05924,-181.54154996837818,41.82700809241141,179.6630154038868,4184,76.0,8124,8156,153,1.1405921664419911,0.1054305207487225
183753,167.2021,44.15691,0.05697,-174.22771554524738,39.57685045141693,173.48407722523473,4184,76.0,8125,8157,705,0.8074602949826738,0.07447449258262909
193534,167.32773,44.11932,0.05662,-173.36813524982975,38.98203823376754,172.31628769628415,4184,76.0,8125,8157,705,0.37295946501952537,0.14018334686527772
201708,167.17303,44.07896,0.05884,-180.0820339807835,41.00278667963126,178.846569819313,4184,76.0,8124,8156,153,0.7466987105625894,0.1159665046246477
202797,166.92953,43.79929,0.05951,-182.782990679558,42.43563918099506,179.94000633192357,4184,76.0,8124,8156,153,0.5630059583524576,0.05087492855024936
228667,166.97906,43.86105,0.0559,-171.7013779933758,39.706488859304116,169.36192809220972,4184,76.0,8128,8160,20831,0.0,0.0
231487,167.10854,43.76027,0.0592,-182.09427218992985,41.67659163785443,178.88889587490718,4184,76.0,8124,8156,153,0.5759571336791458,0.09917588652111302
245542,167.45097,44.02458,0.05787,-177.5113196441548,39.51271082995847,175.76691421710646,4184,76.0,8126,8158,869,0.2978845899321787,0.028775397349155792
251140,166.97778,43.90864,0.05657,-173.59162278120164,40.14769945547622,171.51219870037548,4184,76.0,8125,8157,705,0.3701522489959424,0.1467847481819716
270417,167.25983,44.2373,0.05689,-173.7888873407485,39.29306872585963,173.49396919706658,4184,76.0,8125,8157,705,0.6641411393715072,0.09292475611023987
271739,167.13715,43.78421,0.0578,-177.7972363977729,40.5996921096818,174.79370407268027,4184,76.0,8126,8158,869,0.19768735641505802,0.0
288989,167.00376,44.14759,0.05968,-182.28037196105376,42.070140328846335,181.58717641518763,4184,76.0,8124,8156,153,0.7282747312091872,0.08203911217923128
302914,167.12066,43.99959,0.05997,-183.69797247386566,42.00274457740099,181.9706133710778,4184,76.0,8124,8156,153,0.0712435526921163,0.0
329566,166.91244,44.10124,0.05944,-181.6333150300753,42.22582692969829,180.71663675046608,4184,76.0,8124,8156,153,1.0063248600258303,0.08947093894331999
352346,167.17614,44.07726,0.05678,-173.87093273864838,39.57865737972481,172.66569459394864,4184,76.0,8125,8157,705,1.0643869789978102,0.07398048035770051
405716,167.19319,44.12952,0.05881,-179.85204422506558,40.883862589657575,178.9195068488067,4184,76.0,8124,8156,153,0.7096289454414315,0.11596650462464769
